2	Port 1: NDI 8700340  s/n:34802401	15874	1	OK	0.6974063	-0.0671908	-0.7090481	-0.0797535	93.816	25.491	-805.536	0.2284195	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15874	1	OK	0.0532127	-0.0116283	-0.0571381	-0.9968793	188.065	49.294	-779.415	0.7609896	0
2	Port 1: NDI 8700340  s/n:34802401	15877	1	OK	0.6999263	-0.0660221	-0.7069903	-0.0768700	93.790	26.201	-806.148	0.2279542	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15877	1	OK	0.0531737	-0.0113680	-0.0571276	-0.9968850	188.059	49.274	-779.375	0.7703251	0
2	Port 1: NDI 8700340  s/n:34802401	15880	1	OK	0.7013087	-0.0664091	-0.7058131	-0.0747248	93.780	26.319	-806.384	0.2248408	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15880	1	OK	0.0531550	-0.0115303	-0.0573695	-0.9968703	188.057	49.272	-779.385	0.7793664	0
2	Port 1: NDI 8700340  s/n:34802401	15883	1	OK	0.7023725	-0.0662095	-0.7050464	-0.0721021	93.796	26.667	-806.659	0.2202231	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15883	1	OK	0.0531169	-0.0114054	-0.0574632	-0.9968683	188.078	49.252	-779.409	0.7649420	0
2	Port 1: NDI 8700340  s/n:34802401	15886	1	OK	0.7029367	-0.0667007	-0.7047096	-0.0693931	93.776	26.826	-806.714	0.2217596	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15886	1	OK	0.0531828	-0.0115571	-0.0572102	-0.9968776	188.058	49.264	-779.404	0.7817665	0
2	Port 1: NDI 8700340  s/n:34802401	15889	1	OK	0.7036514	-0.0675791	-0.7040734	-0.0677379	93.782	26.858	-806.773	0.2184422	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15889	1	OK	0.0531504	-0.0114531	-0.0573222	-0.9968741	188.070	49.284	-779.431	0.7637298	0
2	Port 1: NDI 8700340  s/n:34802401	15892	1	OK	0.7042856	-0.0684573	-0.7034747	-0.0664738	93.783	26.905	-806.721	0.2216558	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15892	1	OK	0.0531169	-0.0114928	-0.0573064	-0.9968764	188.056	49.291	-779.410	0.7725106	0
2	Port 1: NDI 8700340  s/n:34802401	15895	1	OK	0.7045739	-0.0696015	-0.7031937	-0.0651911	93.775	26.917	-806.579	0.2242208	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15895	1	OK	0.0531094	-0.0114014	-0.0573330	-0.9968763	188.038	49.304	-779.390	0.7739554	0
2	Port 1: NDI 8700340  s/n:34802401	15898	1	OK	0.7048041	-0.0698168	-0.7029647	-0.0649416	93.778	26.958	-806.797	0.2232420	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15898	1	OK	0.0531242	-0.0113163	-0.0572852	-0.9968792	188.060	49.311	-779.413	0.7655823	0
2	Port 1: NDI 8700340  s/n:34802401	15901	1	OK	0.7041991	-0.0706075	-0.7035675	-0.0641162	93.781	26.929	-806.637	0.2263832	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15901	1	OK	0.0531695	-0.0117907	-0.0571456	-0.9968793	188.048	49.314	-779.412	0.7723672	0
2	Port 1: NDI 8700340  s/n:34802401	15904	1	OK	0.7037561	-0.0713675	-0.7039701	-0.0637198	93.797	26.928	-806.664	0.2292078	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15904	1	OK	0.0531025	-0.0118402	-0.0574460	-0.9968650	188.063	49.287	-779.408	0.7588707	0
2	Port 1: NDI 8700340  s/n:34802401	15907	1	OK	0.7054853	-0.0673797	-0.7027556	-0.0623300	93.786	28.340	-807.671	0.2208661	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15907	1	OK	0.0531957	-0.0117646	-0.0571045	-0.9968806	188.068	49.271	-779.411	0.7763425	0
2	Port 1: NDI 8700340  s/n:34802401	15910	1	OK	0.7053718	-0.0671439	-0.7029195	-0.0620200	93.769	28.692	-807.963	0.2270824	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15910	1	OK	0.0531418	-0.0115019	-0.0573978	-0.9968697	188.060	49.259	-779.393	0.7657499	0
2	Port 1: NDI 8700340  s/n:34802401	15913	1	OK	0.7049932	-0.0689199	-0.7031665	-0.0615754	93.786	28.739	-807.979	0.2248353	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15913	1	OK	0.0531058	-0.0116746	-0.0574840	-0.9968646	188.073	49.259	-779.392	0.7683002	0
2	Port 1: NDI 8700340  s/n:34802401	15916	1	OK	0.7049313	-0.0689375	-0.7032238	-0.0616103	93.792	29.144	-808.144	0.2201288	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15916	1	OK	0.0532236	-0.0116991	-0.0571902	-0.9968749	188.071	49.265	-779.415	0.7712890	0
2	Port 1: NDI 8700340  s/n:34802401	15919	1	OK	0.7056604	-0.0669481	-0.7026972	-0.0614656	93.755	30.078	-808.716	0.2196824	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15919	1	OK	0.0531964	-0.0115489	-0.0570964	-0.9968835	188.062	49.270	-779.416	0.7774249	0
2	Port 1: NDI 8700340  s/n:34802401	15922	1	OK	0.7054492	-0.0686266	-0.7028338	-0.0604688	93.756	30.261	-808.776	0.2189606	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15922	1	OK	0.0531630	-0.0117648	-0.0571361	-0.9968805	188.074	49.272	-779.426	0.7857770	0
2	Port 1: NDI 8700340  s/n:34802401	15925	1	OK	0.7060505	-0.0670421	-0.7024785	-0.0593465	93.715	31.147	-809.308	0.2209187	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15925	1	OK	0.0531487	-0.0115430	-0.0573149	-0.9968736	188.058	49.276	-779.410	0.7761204	0
2	Port 1: NDI 8700340  s/n:34802401	15928	1	OK	0.7065054	-0.0651623	-0.7022599	-0.0586098	93.712	32.062	-809.578	0.2262931	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15928	1	OK	0.0531405	-0.0117660	-0.0572866	-0.9968731	188.060	49.291	-779.399	0.7731484	0
2	Port 1: NDI 8700340  s/n:34802401	15931	1	OK	0.7072203	-0.0659447	-0.7016124	-0.0568396	93.663	32.597	-809.850	0.2232521	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15931	1	OK	0.0530830	-0.0117898	-0.0573771	-0.9968706	188.043	49.331	-779.441	0.7681760	0
2	Port 1: NDI 8700340  s/n:34802401	15934	1	OK	0.7071825	-0.0661536	-0.7016827	-0.0561956	93.673	32.836	-810.001	0.2240624	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15934	1	OK	0.0531161	-0.0120176	-0.0574613	-0.9968613	188.056	49.330	-779.401	0.7594231	0
2	Port 1: NDI 8700340  s/n:34802401	15937	1	OK	0.7071895	-0.0662234	-0.7017376	-0.0553335	93.659	32.991	-810.078	0.2184139	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15937	1	OK	0.0530797	-0.0115299	-0.0575460	-0.9968641	188.025	49.328	-779.414	0.7731847	0
2	Port 1: NDI 8700340  s/n:34802401	15940	1	OK	0.7080463	-0.0617175	-0.7014173	-0.0536204	93.752	34.424	-810.359	0.2202214	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15940	1	OK	0.0530620	-0.0113523	-0.0575840	-0.9968649	188.044	49.308	-779.430	0.7727276	0
2	Port 1: NDI 8700340  s/n:34802401	15943	1	OK	0.7090702	-0.0617121	-0.7005406	-0.0515154	93.768	35.044	-810.509	0.2193488	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15943	1	OK	0.0531200	-0.0113868	-0.0573382	-0.9968756	188.074	49.281	-779.418	0.7670327	0
2	Port 1: NDI 8700340  s/n:34802401	15946	1	OK	0.7104761	-0.0612655	-0.6992909	-0.0496235	93.678	35.733	-810.827	0.2194723	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15946	1	OK	0.0530825	-0.0116177	-0.0574298	-0.9968697	188.051	49.290	-779.432	0.7753948	0
2	Port 1: NDI 8700340  s/n:34802401	15949	1	OK	0.7113833	-0.0593680	-0.6986759	-0.0475512	93.633	36.440	-811.184	0.2138744	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15949	1	OK	0.0531004	-0.0116084	-0.0574698	-0.9968665	188.072	49.279	-779.437	0.7688987	0
2	Port 1: NDI 8700340  s/n:34802401	15952	1	OK	0.7126222	-0.0592271	-0.6976011	-0.0448818	93.497	36.839	-811.566	0.2129922	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15952	1	OK	0.0530692	-0.0118890	-0.0576852	-0.9968524	188.062	49.293	-779.452	0.7648861	0
2	Port 1: NDI 8700340  s/n:34802401	15955	1	OK	0.7130769	-0.0591132	-0.6972158	-0.0437854	93.499	36.904	-811.551	0.2172595	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15955	1	OK	0.0530605	-0.0112804	-0.0572510	-0.9968850	188.060	49.290	-779.453	0.7665423	0
2	Port 1: NDI 8700340  s/n:34802401	15958	1	OK	0.7136981	-0.0590044	-0.6966359	-0.0430345	93.497	36.956	-811.561	0.2199158	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15958	1	OK	0.0531204	-0.0116102	-0.0571524	-0.9968837	188.047	49.290	-779.415	0.7682794	0
2	Port 1: NDI 8700340  s/n:34802401	15961	1	OK	0.7144140	-0.0597549	-0.6959311	-0.0414952	93.519	37.002	-811.565	0.2235989	0	Port 5: custom H115_Tk2_v1  s/n:3C10F801	15961	1	OK	0.0530967	-0.0117930	-0.0572638	-0.9968764	188.069	49.293	-779.445	0.7723857	0
